seq1,seq2,type1,type2,same_type,embedding_similarity,avg_seq_identity
sp|Q90245.1|OPSD_AMBTI,sp|P32308.1|OPSD_CANLF,short_wave,short_wave,True,0.9985063,46.31898519098466
sp|Q90245.1|OPSD_AMBTI,sp|O42604.1|OPSD_ZEUFA,short_wave,short_wave,True,0.9957986,47.498193405713195
sp|Q90245.1|OPSD_AMBTI,sp|P79914.1|OPSD_SARXA,short_wave,short_wave,True,0.9943168,47.142095706142214
sp|Q90245.1|OPSD_AMBTI,sp|P79911.1|OPSD_SARTI,short_wave,short_wave,True,0.9956232,46.587098762075655
sp|Q90245.1|OPSD_AMBTI,sp|O62796.1|OPSD_TRIMA,short_wave,short_wave,True,0.9979047,46.174476520464424
sp|Q90245.1|OPSD_AMBTI,sp|P51474.1|OPSG3_PSAFA,short_wave,short_wave,True,0.99515337,47.32343161161605
sp|Q90245.1|OPSD_AMBTI,sp|P79901.1|OPSD_SARMI,short_wave,short_wave,True,0.9951155,45.524615043568716
sp|Q90245.1|OPSD_AMBTI,sp|P79798.1|OPSD_MYRBE,short_wave,short_wave,True,0.99291587,46.587098762075655
sp|Q90245.1|OPSD_AMBTI,sp|P79902.1|OPSD_SARPU,short_wave,short_wave,True,0.99529344,46.11633101990007
sp|Q90245.1|OPSD_AMBTI,sp|P79808.1|OPSD_NEOAR,short_wave,short_wave,True,0.9943317,46.828616082317765
sp|Q90245.1|OPSD_AMBTI,sp|P79809.1|OPSD_NEOAU,short_wave,short_wave,True,0.9947336,47.0587968752832
sp|Q90245.1|OPSD_AMBTI,sp|P79903.1|OPSD_SARSP,short_wave,short_wave,True,0.9954842,46.27263335327062
sp|Q90245.1|OPSD_AMBTI,sp|P51488.1|OPSD_CYPCA,short_wave,short_wave,True,0.9972262,47.15183397847996
sp|Q90245.1|OPSD_AMBTI,sp|P79812.1|OPSD_NEOSA,short_wave,short_wave,True,0.99463236,46.98535589422998
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGY9.1|OPSD_ZOSOP,short_wave,short_wave,True,0.9948271,46.025490116491454
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGZ2.1|OPSD_GOBNI,short_wave,short_wave,True,0.9953274,46.166335186914
sp|Q90245.1|OPSD_AMBTI,sp|P41590.1|OPSD_PSAFA,short_wave,short_wave,True,0.9956816,45.50612391930836
sp|Q90245.1|OPSD_AMBTI,sp|P51475.1|OPSP_CHICK,short_wave,short_wave,True,0.95857507,46.89396379846244
sp|Q90245.1|OPSD_AMBTI,sp|P32309.1|OPSD_CARAU,short_wave,short_wave,True,0.996053,46.70804699623143
sp|Q90245.1|OPSD_AMBTI,sp|Q9R024.1|OPSG_CAVPO,short_wave,short_wave,True,0.982028,45.33771074565566
sp|Q90245.1|OPSD_AMBTI,sp|P87369.1|OPSD_ORYLA,short_wave,short_wave,True,0.99560815,46.70804699623143
sp|Q90245.1|OPSD_AMBTI,sp|P34989.1|OPSL_CALJA,short_wave,short_wave,True,0.98598707,45.05969534787978
sp|Q90245.1|OPSD_AMBTI,sp|Q9YH05.1|OPSD_DIPAN,short_wave,short_wave,True,0.9956746,45.26436174165793
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGZ8.1|OPSD_CHELB,short_wave,short_wave,True,0.99228203,45.550894692947324
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGZ5.1|OPSD_SOLSO,short_wave,short_wave,True,0.9953614,46.33051042237584
sp|Q90245.1|OPSD_AMBTI,sp|O35476.2|OPSG_RAT,short_wave,short_wave,True,0.9887207,46.14665186961892
sp|Q90245.1|OPSD_AMBTI,sp|Q9DGG4.1|OPSD_TETNG,short_wave,short_wave,True,0.9950269,45.54123627885892
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGZ3.1|OPSD_SALPV,short_wave,short_wave,True,0.994775,45.61991943751564
sp|Q90245.1|OPSD_AMBTI,sp|P35359.2|OPSD_DANRE,short_wave,short_wave,True,0.995523,46.28973419121168
sp|Q90245.1|OPSD_AMBTI,sp|P79848.1|OPSD_POERE,short_wave,short_wave,True,0.9954811,46.70804699623143
sp|Q90245.1|OPSD_AMBTI,sp|O35599.1|OPSG_MOUSE,short_wave,short_wave,True,0.988029,46.14665186961892
sp|Q90245.1|OPSD_AMBTI,sp|O35478.2|OPSG_SCICA,short_wave,short_wave,True,0.98633385,45.18801014685327
sp|Q90245.1|OPSD_AMBTI,sp|Q9YGZ6.1|OPSD_CHEAU,short_wave,short_wave,True,0.99292886,45.68168571706117
sp|Q90245.1|OPSD_AMBTI,sp|Q98980.1|OPSD_PETMA,short_wave,short_wave,True,0.99605393,47.213213471547164
sp|Q90245.1|OPSD_AMBTI,sp|P04000.2|OPSR_HUMAN,short_wave,long_wave,False,0.98316455,73.63112391930835
sp|Q90245.1|OPSD_AMBTI,sp|P04001.1|OPSG_HUMAN,short_wave,long_wave,False,0.98237693,71.84540963359407
sp|Q90245.1|OPSD_AMBTI,sp|O18913.2|OPSR_FELCA,short_wave,long_wave,False,0.9790254,69.09815688634131
sp|Q90245.1|OPSD_AMBTI,sp|O18912.2|OPSR_HORSE,short_wave,long_wave,False,0.9820362,68.41134369952815
sp|Q90245.1|OPSD_AMBTI,sp|Q9BGI7.1|OPSR_BOVIN,short_wave,long_wave,False,0.98281676,68.54870633689077
sp|Q90245.1|OPSD_AMBTI,sp|Q95170.1|OPSR_CAPHI,short_wave,long_wave,False,0.9826699,68.41134369952815
sp|Q90245.1|OPSD_AMBTI,sp|O18914.2|OPSR_CANLF,short_wave,long_wave,False,0.9801789,68.2739810621655
sp|Q90245.1|OPSD_AMBTI,sp|O18910.2|OPSG_RABIT,short_wave,long_wave,False,0.98257047,67.44980523798968
sp|Q90245.1|OPSD_AMBTI,sp|P41592.1|OPSR_ANOCA,short_wave,long_wave,False,0.9831227,64.8740617724157
sp|Q90245.1|OPSD_AMBTI,sp|P22329.1|OPSR_CHICK,short_wave,long_wave,False,0.9823668,67.21321347154716
sp|Q90245.1|OPSD_AMBTI,sp|P87367.1|OPSR_ORYLA,short_wave,long_wave,False,0.9835085,64.02109606415516
sp|Q90245.1|OPSD_AMBTI,sp|P32313.1|OPSR_CARAU,short_wave,long_wave,False,0.98541653,63.185441468054876
sp|Q90245.1|OPSD_AMBTI,sp|O12948.1|OPSR_XENLA,short_wave,long_wave,False,0.98823833,63.037903580325306
sp|Q90245.1|OPSD_AMBTI,sp|Q9W6A7.1|OPSR1_DANRE,short_wave,long_wave,False,0.9846153,62.767614170004734
sp|Q90245.1|OPSD_AMBTI,sp|P22332.2|OPSR_PSAFA,short_wave,long_wave,False,0.98499703,62.071235339921174
sp|Q90245.1|OPSD_AMBTI,sp|Q8AYN0.1|OPSR2_DANRE,short_wave,long_wave,False,0.98313123,63.33700627224953
sp|Q90245.1|OPSD_AMBTI,sp|P35358.1|OPSG_GEKGE,short_wave,long_wave,False,0.98213017,61.76671713964734
sp|Q90245.1|OPSD_AMBTI,sp|P22331.1|OPSG2_PSAFA,short_wave,long_wave,False,0.9870424,61.866418036955416
sp|Q90245.1|OPSD_AMBTI,sp|P22330.1|OPSG1_PSAFA,short_wave,long_wave,False,0.9874894,60.984065095778945
sp|Q90245.1|OPSD_AMBTI,sp|O18911.1|OPSG_ODOVI,short_wave,long_wave,False,0.9660552,68.68606897425342
sp|Q90245.1|OPSD_AMBTI,sp|Q90215.1|OPSD2_ANGAN,short_wave,long_wave,False,0.9966563,45.425995714180154
sp|Q90245.1|OPSD_AMBTI,sp|P79756.1|OPSD_GAMAF,short_wave,long_wave,False,0.9952344,45.03874855273944
sp|Q90245.1|OPSD_AMBTI,sp|O42490.1|OPSP_PETMA,short_wave,long_wave,False,0.94712555,43.744438366900425
sp|O93441.1|OPSD_GALML,sp|O93459.1|OPSD_SCYCA,short_wave,short_wave,True,0.9984158,47.36761083743842
sp|O93441.1|OPSD_GALML,sp|P28683.1|OPSG_CHICK,short_wave,short_wave,True,0.99709535,47.49248998664886
sp|O93441.1|OPSD_GALML,sp|P51489.1|OPSD_RAT,short_wave,short_wave,True,0.9973352,46.49308422791081
sp|O93441.1|OPSD_GALML,sp|O13227.1|OPSB_CONCO,short_wave,short_wave,True,0.997309,47.37672637030643
sp|O93441.1|OPSD_GALML,sp|P32311.1|OPSG1_CARAU,short_wave,short_wave,True,0.9963454,47.660714285714285
sp|O93441.1|OPSD_GALML,sp|P49912.1|OPSD_RABIT,short_wave,short_wave,True,0.996838,46.50022045855379
sp|O93441.1|OPSD_GALML,sp|Q28886.1|OPSD_MACFA,short_wave,short_wave,True,0.9971919,46.49308422791081
sp|O93441.1|OPSD_GALML,sp|O62795.1|OPSD_PAGGO,short_wave,short_wave,True,0.9975226,46.49308422791081
sp|O93441.1|OPSD_GALML,sp|P52202.1|OPSD_ALLMI,short_wave,short_wave,True,0.9984429,46.78383740883741
sp|O93441.1|OPSD_GALML,sp|O62794.1|OPSD_PHOVI,short_wave,short_wave,True,0.99788874,46.49308422791081
sp|O93441.1|OPSD_GALML,sp|Q769E8.1|OPSD_OTOCR,short_wave,short_wave,True,0.9967288,46.20406688687035
sp|O93441.1|OPSD_GALML,sp|P02699.1|OPSD_BOVIN,short_wave,short_wave,True,0.9970809,46.20406688687035
sp|O93441.1|OPSD_GALML,sp|Q68J47.1|OPSD_LOXAF,short_wave,short_wave,True,0.9979826,46.059558216350126
sp|O93441.1|OPSD_GALML,sp|Q95KU1.1|OPSD_FELCA,short_wave,short_wave,True,0.9974682,46.20406688687035
sp|O93441.1|OPSD_GALML,sp|O62791.1|OPSD_DELDE,short_wave,short_wave,True,0.9984242,46.059558216350126
sp|O93441.1|OPSD_GALML,sp|P32312.1|OPSG2_CARAU,short_wave,short_wave,True,0.994804,47.50686813186813
sp|O93441.1|OPSD_GALML,sp|P15409.2|OPSD_MOUSE,short_wave,short_wave,True,0.99689347,45.91504954582989
sp|O93441.1|OPSD_GALML,sp|P22328.1|OPSD_CHICK,short_wave,short_wave,True,0.9975654,46.97449727691663
sp|O93441.1|OPSD_GALML,sp|Q6W3E1.1|OPSD_CALPD,short_wave,short_wave,True,0.996914,45.91504954582989
sp|O93441.1|OPSD_GALML,sp|P51471.1|OPSB_ANOCA,short_wave,short_wave,True,0.9969179,47.0252002670227
sp|O93441.1|OPSD_GALML,sp|P28681.1|OPSD_CRIGR,short_wave,short_wave,True,0.9971229,46.34857555739059
sp|O93441.1|OPSD_GALML,sp|P56515.1|OPSD_RHIMB,short_wave,short_wave,True,0.9982871,47.68473830973831
sp|O93441.1|OPSD_GALML,sp|O62793.1|OPSD_MESBI,short_wave,short_wave,True,0.99784565,45.78460809102402
sp|O93441.1|OPSD_GALML,sp|P79863.1|OPSD_LEUER,short_wave,short_wave,True,0.99890673,46.57137710992178
sp|O93441.1|OPSD_GALML,sp|P56514.1|OPSD_BUFBU,short_wave,short_wave,True,0.99817187,47.384438009438014
sp|O93441.1|OPSD_GALML,sp|O62798.1|OPSD_TURTR,short_wave,short_wave,True,0.9983126,45.91504954582989
sp|O93441.1|OPSD_GALML,sp|Q90214.1|OPSD1_ANGAN,short_wave,short_wave,True,0.998,46.61393065998329
sp|O93441.1|OPSD_GALML,sp|P22671.1|OPSD_LETCA,short_wave,short_wave,True,0.9970379,47.24280383795309
sp|O93441.1|OPSD_GALML,sp|P08100.1|OPSD_HUMAN,short_wave,short_wave,True,0.9975204,46.522071217867676
sp|O93441.1|OPSD_GALML,sp|O62792.1|OPSD_GLOME,short_wave,short_wave,True,0.99841285,45.77054087530966
sp|O93441.1|OPSD_GALML,sp|P02700.2|OPSD_SHEEP,short_wave,short_wave,True,0.9976535,45.77054087530966
sp|O93441.1|OPSD_GALML,sp|O18766.1|OPSD_PIG,short_wave,short_wave,True,0.99748766,46.552280550774526
sp|O93441.1|OPSD_GALML,sp|Q9YGZ0.1|OPSD_SARPI,short_wave,short_wave,True,0.9962237,46.2760989010989
sp|O93441.1|OPSD_GALML,sp|P29403.1|OPSD_XENLA,short_wave,short_wave,True,0.9977513,47.83488845988846
sp|O93441.1|OPSD_GALML,sp|P79807.1|OPSD_MYRVI,short_wave,short_wave,True,0.99639606,46.61668912848158
sp|O93441.1|OPSD_GALML,sp|P79898.1|OPSD_SARDI,short_wave,short_wave,True,0.9963179,45.99799239222316
sp|O93441.1|OPSD_GALML,sp|P32308.1|OPSD_CANLF,short_wave,short_wave,True,0.99745834,46.34857555739059
sp|O93441.1|OPSD_GALML,sp|O42604.1|OPSD_ZEUFA,short_wave,short_wave,True,0.99622935,47.52778377211912
sp|O93441.1|OPSD_GALML,sp|P79914.1|OPSD_SARXA,short_wave,short_wave,True,0.9959104,47.17168607254814
sp|O93441.1|OPSD_GALML,sp|P79911.1|OPSD_SARTI,short_wave,short_wave,True,0.9971203,46.61668912848158
sp|O93441.1|OPSD_GALML,sp|O62796.1|OPSD_TRIMA,short_wave,short_wave,True,0.9970588,46.20406688687035
sp|O93441.1|OPSD_GALML,sp|P51474.1|OPSG3_PSAFA,short_wave,short_wave,True,0.99537593,47.35302197802198
sp|O93441.1|OPSD_GALML,sp|P79901.1|OPSD_SARMI,short_wave,short_wave,True,0.99602425,45.55420540997464
sp|O93441.1|OPSD_GALML,sp|P79798.1|OPSD_MYRBE,short_wave,short_wave,True,0.9956929,46.61668912848158
sp|O93441.1|OPSD_GALML,sp|P79902.1|OPSD_SARPU,short_wave,short_wave,True,0.99689674,46.145921386306
sp|O93441.1|OPSD_GALML,sp|P79808.1|OPSD_NEOAR,short_wave,short_wave,True,0.9964988,46.85820644872369
sp|O93441.1|OPSD_GALML,sp|P79809.1|OPSD_NEOAU,short_wave,short_wave,True,0.9972367,47.08838724168913
sp|O93441.1|OPSD_GALML,sp|P79903.1|OPSD_SARSP,short_wave,short_wave,True,0.99696374,46.30222371967655
sp|O93441.1|OPSD_GALML,sp|P51488.1|OPSD_CYPCA,short_wave,short_wave,True,0.9961261,47.18142434488588
sp|O93441.1|OPSD_GALML,sp|P79812.1|OPSD_NEOSA,short_wave,short_wave,True,0.9963649,47.01494626063591
sp|O93441.1|OPSD_GALML,sp|Q9YGY9.1|OPSD_ZOSOP,short_wave,short_wave,True,0.9962053,46.05508048289738
sp|O93441.1|OPSD_GALML,sp|Q9YGZ2.1|OPSD_GOBNI,short_wave,short_wave,True,0.99662197,46.195925553319924
sp|O93441.1|OPSD_GALML,sp|P41590.1|OPSD_PSAFA,short_wave,short_wave,True,0.996333,45.535714285714285
sp|O93441.1|OPSD_GALML,sp|P51475.1|OPSP_CHICK,short_wave,short_wave,True,0.96700597,46.923554164868364
sp|O93441.1|OPSD_GALML,sp|P32309.1|OPSD_CARAU,short_wave,short_wave,True,0.99551356,46.73763736263736
sp|O93441.1|OPSD_GALML,sp|Q9R024.1|OPSG_CAVPO,short_wave,short_wave,True,0.9849895,45.36730111206159
sp|O93441.1|OPSD_GALML,sp|P87369.1|OPSD_ORYLA,short_wave,short_wave,True,0.99653673,46.73763736263736
sp|O93441.1|OPSD_GALML,sp|P34989.1|OPSL_CALJA,short_wave,short_wave,True,0.98798245,45.08928571428571
sp|O93441.1|OPSD_GALML,sp|Q9YH05.1|OPSD_DIPAN,short_wave,short_wave,True,0.9967421,45.293952108063856
sp|O93441.1|OPSD_GALML,sp|Q9YGZ8.1|OPSD_CHELB,short_wave,short_wave,True,0.994154,45.58048505935325
sp|O93441.1|OPSD_GALML,sp|Q9YGZ5.1|OPSD_SOLSO,short_wave,short_wave,True,0.9965276,46.360100788781764
sp|O93441.1|OPSD_GALML,sp|O35476.2|OPSG_RAT,short_wave,short_wave,True,0.9903023,46.17624223602485
sp|O93441.1|OPSD_GALML,sp|Q9DGG4.1|OPSD_TETNG,short_wave,short_wave,True,0.9960431,45.570826645264845
sp|O93441.1|OPSD_GALML,sp|Q9YGZ3.1|OPSD_SALPV,short_wave,short_wave,True,0.9961934,45.64950980392157
sp|O93441.1|OPSD_GALML,sp|P35359.2|OPSD_DANRE,short_wave,short_wave,True,0.99625397,46.319324557617605
sp|O93441.1|OPSD_GALML,sp|P79848.1|OPSD_POERE,short_wave,short_wave,True,0.99660754,46.73763736263736
sp|O93441.1|OPSD_GALML,sp|O35599.1|OPSG_MOUSE,short_wave,short_wave,True,0.98939383,46.17624223602485
sp|O93441.1|OPSD_GALML,sp|O35478.2|OPSG_SCICA,short_wave,short_wave,True,0.98788863,45.2176005132592
sp|O93441.1|OPSD_GALML,sp|Q9YGZ6.1|OPSD_CHEAU,short_wave,short_wave,True,0.99444467,45.7112760834671
sp|O93441.1|OPSD_GALML,sp|Q98980.1|OPSD_PETMA,short_wave,short_wave,True,0.99743366,47.24280383795309
sp|O93441.1|OPSD_GALML,sp|P04000.2|OPSR_HUMAN,short_wave,long_wave,False,0.9855823,73.66071428571428
sp|O93441.1|OPSD_GALML,sp|P04001.1|OPSG_HUMAN,short_wave,long_wave,False,0.9852441,71.875
sp|O93441.1|OPSD_GALML,sp|O18913.2|OPSR_FELCA,short_wave,long_wave,False,0.9814036,69.12774725274724
sp|O93441.1|OPSD_GALML,sp|O18912.2|OPSR_HORSE,short_wave,long_wave,False,0.98432505,68.44093406593407
sp|O93441.1|OPSD_GALML,sp|Q9BGI7.1|OPSR_BOVIN,short_wave,long_wave,False,0.9852343,68.5782967032967
sp|O93441.1|OPSD_GALML,sp|Q95170.1|OPSR_CAPHI,short_wave,long_wave,False,0.98536766,68.44093406593407
sp|O93441.1|OPSD_GALML,sp|O18914.2|OPSR_CANLF,short_wave,long_wave,False,0.9839233,68.30357142857143
sp|O93441.1|OPSD_GALML,sp|O18910.2|OPSG_RABIT,short_wave,long_wave,False,0.9860835,67.4793956043956
sp|O93441.1|OPSD_GALML,sp|P41592.1|OPSR_ANOCA,short_wave,long_wave,False,0.9843397,64.90365213882163
sp|O93441.1|OPSD_GALML,sp|P22329.1|OPSR_CHICK,short_wave,long_wave,False,0.98493856,67.24280383795309
sp|O93441.1|OPSD_GALML,sp|P87367.1|OPSR_ORYLA,short_wave,long_wave,False,0.9836844,64.05068643056109
sp|O93441.1|OPSD_GALML,sp|P32313.1|OPSR_CARAU,short_wave,long_wave,False,0.98467886,63.2150318344608
sp|O93441.1|OPSD_GALML,sp|O12948.1|OPSR_XENLA,short_wave,long_wave,False,0.98888904,63.06749394673123
sp|O93441.1|OPSD_GALML,sp|Q9W6A7.1|OPSR1_DANRE,short_wave,long_wave,False,0.98246384,62.79720453641066
sp|O93441.1|OPSD_GALML,sp|P22332.2|OPSR_PSAFA,short_wave,long_wave,False,0.98437613,62.1008257063271
sp|O93441.1|OPSD_GALML,sp|Q8AYN0.1|OPSR2_DANRE,short_wave,long_wave,False,0.9826415,63.36659663865546
sp|O93441.1|OPSD_GALML,sp|P35358.1|OPSG_GEKGE,short_wave,long_wave,False,0.9828013,61.79630750605327
sp|O93441.1|OPSD_GALML,sp|P22331.1|OPSG2_PSAFA,short_wave,long_wave,False,0.9862523,61.89600840336134
sp|O93441.1|OPSD_GALML,sp|P22330.1|OPSG1_PSAFA,short_wave,long_wave,False,0.9869757,61.01365546218487
sp|O93441.1|OPSD_GALML,sp|O18911.1|OPSG_ODOVI,short_wave,long_wave,False,0.9670651,68.71565934065934
sp|O93441.1|OPSD_GALML,sp|Q90215.1|OPSD2_ANGAN,short_wave,long_wave,False,0.99676263,45.45558608058608
sp|O93441.1|OPSD_GALML,sp|P79756.1|OPSD_GAMAF,short_wave,long_wave,False,0.9963889,45.06833891914537
sp|O93441.1|OPSD_GALML,sp|O42490.1|OPSP_PETMA,short_wave,long_wave,False,0.95233625,43.77402873330635
sp|O93459.1|OPSD_SCYCA,sp|P28683.1|OPSG_CHICK,short_wave,short_wave,True,0.9953288,47.53867225265871
sp|O93459.1|OPSD_SCYCA,sp|P51489.1|OPSD_RAT,short_wave,short_wave,True,0.99661905,46.53926649392067
sp|O93459.1|OPSD_SCYCA,sp|O13227.1|OPSB_CONCO,short_wave,short_wave,True,0.9973821,47.42290863631628
sp|O93459.1|OPSD_SCYCA,sp|P32311.1|OPSG1_CARAU,short_wave,short_wave,True,0.9935253,47.70689655172414
sp|O93459.1|OPSD_SCYCA,sp|P49912.1|OPSD_RABIT,short_wave,short_wave,True,0.99663574,46.54640272456365
sp|O93459.1|OPSD_SCYCA,sp|Q28886.1|OPSD_MACFA,short_wave,short_wave,True,0.9962795,46.53926649392067
sp|O93459.1|OPSD_SCYCA,sp|O62795.1|OPSD_PAGGO,short_wave,short_wave,True,0.9965045,46.53926649392067
sp|O93459.1|OPSD_SCYCA,sp|P52202.1|OPSD_ALLMI,short_wave,short_wave,True,0.99766695,46.830019674847264
sp|O93459.1|OPSD_SCYCA,sp|O62794.1|OPSD_PHOVI,short_wave,short_wave,True,0.997186,46.53926649392067
sp|O93459.1|OPSD_SCYCA,sp|Q769E8.1|OPSD_OTOCR,short_wave,short_wave,True,0.99587923,46.25024915288021
sp|O93459.1|OPSD_SCYCA,sp|P02699.1|OPSD_BOVIN,short_wave,short_wave,True,0.9963672,46.25024915288021
sp|O93459.1|OPSD_SCYCA,sp|Q68J47.1|OPSD_LOXAF,short_wave,short_wave,True,0.99725074,46.10574048235998
sp|O93459.1|OPSD_SCYCA,sp|Q95KU1.1|OPSD_FELCA,short_wave,short_wave,True,0.9966719,46.25024915288021
sp|O93459.1|OPSD_SCYCA,sp|O62791.1|OPSD_DELDE,short_wave,short_wave,True,0.9967195,46.10574048235998
sp|O93459.1|OPSD_SCYCA,sp|P32312.1|OPSG2_CARAU,short_wave,short_wave,True,0.9910548,47.55305039787798
sp|O93459.1|OPSD_SCYCA,sp|P15409.2|OPSD_MOUSE,short_wave,short_wave,True,0.99592954,45.961231811839745
sp|O93459.1|OPSD_SCYCA,sp|P22328.1|OPSD_CHICK,short_wave,short_wave,True,0.9971733,47.02067954292649
sp|O93459.1|OPSD_SCYCA,sp|Q6W3E1.1|OPSD_CALPD,short_wave,short_wave,True,0.9960308,45.961231811839745
sp|O93459.1|OPSD_SCYCA,sp|P51471.1|OPSB_ANOCA,short_wave,short_wave,True,0.99575436,47.07138253303255
sp|O93459.1|OPSD_SCYCA,sp|P28681.1|OPSD_CRIGR,short_wave,short_wave,True,0.9960589,46.39475782340044
sp|O93459.1|OPSD_SCYCA,sp|P56515.1|OPSD_RHIMB,short_wave,short_wave,True,0.99790186,47.73092057574816
sp|O93459.1|OPSD_SCYCA,sp|O62793.1|OPSD_MESBI,short_wave,short_wave,True,0.99574727,45.83079035703388
sp|O93459.1|OPSD_SCYCA,sp|P79863.1|OPSD_LEUER,short_wave,short_wave,True,0.9990425,46.617559375931634
sp|O93459.1|OPSD_SCYCA,sp|P56514.1|OPSD_BUFBU,short_wave,short_wave,True,0.99797183,47.430620275447865
sp|O93459.1|OPSD_SCYCA,sp|O62798.1|OPSD_TURTR,short_wave,short_wave,True,0.9963943,45.961231811839745
sp|O93459.1|OPSD_SCYCA,sp|Q90214.1|OPSD1_ANGAN,short_wave,short_wave,True,0.99675876,46.66011292599315
sp|O93459.1|OPSD_SCYCA,sp|P22671.1|OPSD_LETCA,short_wave,short_wave,True,0.9947267,47.28898610396294
sp|O93459.1|OPSD_SCYCA,sp|P08100.1|OPSD_HUMAN,short_wave,short_wave,True,0.9964607,46.56825348387753
sp|O93459.1|OPSD_SCYCA,sp|O62792.1|OPSD_GLOME,short_wave,short_wave,True,0.9962367,45.816723141319514
sp|O93459.1|OPSD_SCYCA,sp|P02700.2|OPSD_SHEEP,short_wave,short_wave,True,0.99620837,45.816723141319514
sp|O93459.1|OPSD_SCYCA,sp|O18766.1|OPSD_PIG,short_wave,short_wave,True,0.99615693,46.59846281678438
sp|O93459.1|OPSD_SCYCA,sp|Q9YGZ0.1|OPSD_SARPI,short_wave,short_wave,True,0.99479306,46.322281167108756
sp|O93459.1|OPSD_SCYCA,sp|P29403.1|OPSD_XENLA,short_wave,short_wave,True,0.9959876,47.88107072589831
sp|O93459.1|OPSD_SCYCA,sp|P79807.1|OPSD_MYRVI,short_wave,short_wave,True,0.99406403,46.66287139449143
sp|O93459.1|OPSD_SCYCA,sp|P79898.1|OPSD_SARDI,short_wave,short_wave,True,0.9955546,46.04417465823302
sp|O93459.1|OPSD_SCYCA,sp|P32308.1|OPSD_CANLF,short_wave,short_wave,True,0.99695486,46.39475782340044
sp|O93459.1|OPSD_SCYCA,sp|O42604.1|OPSD_ZEUFA,short_wave,short_wave,True,0.99417675,47.57396603812897
sp|O93459.1|OPSD_SCYCA,sp|P79914.1|OPSD_SARXA,short_wave,short_wave,True,0.9938406,47.21786833855799
sp|O93459.1|OPSD_SCYCA,sp|P79911.1|OPSD_SARTI,short_wave,short_wave,True,0.99585146,46.66287139449143
sp|O93459.1|OPSD_SCYCA,sp|O62796.1|OPSD_TRIMA,short_wave,short_wave,True,0.9964864,46.25024915288021
sp|O93459.1|OPSD_SCYCA,sp|P51474.1|OPSG3_PSAFA,short_wave,short_wave,True,0.9928481,47.399204244031836
sp|O93459.1|OPSD_SCYCA,sp|P79901.1|OPSD_SARMI,short_wave,short_wave,True,0.9952702,45.60038767598449
sp|O93459.1|OPSD_SCYCA,sp|P79798.1|OPSD_MYRBE,short_wave,short_wave,True,0.99273646,46.66287139449143
sp|O93459.1|OPSD_SCYCA,sp|P79902.1|OPSD_SARPU,short_wave,short_wave,True,0.9960948,46.19210365231585
sp|O93459.1|OPSD_SCYCA,sp|P79808.1|OPSD_NEOAR,short_wave,short_wave,True,0.9947687,46.90438871473354
sp|O93459.1|OPSD_SCYCA,sp|P79809.1|OPSD_NEOAU,short_wave,short_wave,True,0.9961164,47.134569507698984
sp|O93459.1|OPSD_SCYCA,sp|P79903.1|OPSD_SARSP,short_wave,short_wave,True,0.9954422,46.348405985686405
sp|O93459.1|OPSD_SCYCA,sp|P51488.1|OPSD_CYPCA,short_wave,short_wave,True,0.99530226,47.227606610895734
sp|O93459.1|OPSD_SCYCA,sp|P79812.1|OPSD_NEOSA,short_wave,short_wave,True,0.9948448,47.06112852664577
sp|O93459.1|OPSD_SCYCA,sp|Q9YGY9.1|OPSD_ZOSOP,short_wave,short_wave,True,0.9942943,46.10126274890724
sp|O93459.1|OPSD_SCYCA,sp|Q9YGZ2.1|OPSD_GOBNI,short_wave,short_wave,True,0.99481124,46.242107819329775
sp|O93459.1|OPSD_SCYCA,sp|P41590.1|OPSD_PSAFA,short_wave,short_wave,True,0.9944395,45.58189655172414
sp|O93459.1|OPSD_SCYCA,sp|P51475.1|OPSP_CHICK,short_wave,short_wave,True,0.9583596,46.969736430878214
sp|O93459.1|OPSD_SCYCA,sp|P32309.1|OPSD_CARAU,short_wave,short_wave,True,0.99459046,46.783819628647215
sp|O93459.1|OPSD_SCYCA,sp|Q9R024.1|OPSG_CAVPO,short_wave,short_wave,True,0.9791659,45.41348337807145
sp|O93459.1|OPSD_SCYCA,sp|P87369.1|OPSD_ORYLA,short_wave,short_wave,True,0.9948753,46.783819628647215
sp|O93459.1|OPSD_SCYCA,sp|P34989.1|OPSL_CALJA,short_wave,short_wave,True,0.98353326,45.135467980295566
sp|O93459.1|OPSD_SCYCA,sp|Q9YH05.1|OPSD_DIPAN,short_wave,short_wave,True,0.99504817,45.34013437407371
sp|O93459.1|OPSD_SCYCA,sp|Q9YGZ8.1|OPSD_CHELB,short_wave,short_wave,True,0.9912771,45.62666732536311
sp|O93459.1|OPSD_SCYCA,sp|Q9YGZ5.1|OPSD_SOLSO,short_wave,short_wave,True,0.9946572,46.40628305479162
sp|O93459.1|OPSD_SCYCA,sp|O35476.2|OPSG_RAT,short_wave,short_wave,True,0.9861547,46.2224245020347
sp|O93459.1|OPSD_SCYCA,sp|Q9DGG4.1|OPSD_TETNG,short_wave,short_wave,True,0.9938435,45.6170089112747
